pet_id,data,idade_anos,peso_kg,atividade_diaria_pct,sono_diario_pct,consumo_agua_ml,status
1013,2026-09-13,13.8,6.81,31.6,46.0,691.0,1
1094,2026-09-11,9.7,8.0,75.4,67.3,514.0,0
1087,2026-09-12,9.6,7.56,57.6,51.8,101.0,2
1051,2026-09-12,6.3,6.76,100.0,58.5,326.0,1
1056,2026-09-09,11.4,7.08,78.0,68.1,377.0,1
1083,2026-09-12,8.2,7.27,58.1,90.6,392.0,2
1062,2026-09-13,10.3,7.36,81.3,56.7,736.0,0
1032,2026-09-13,6.7,6.09,71.8,86.5,667.0,1
1030,2026-09-12,11.1,6.9,35.6,30.6,632.0,1
1029,2026-09-12,12.5,6.55,87.3,62.2,1002.0,0
1049,2026-09-07,2.6,8.61,61.9,55.0,835.0,0
1045,2026-09-07,12.6,6.53,98.4,52.0,760.0,0
1093,2026-09-11,8.3,7.82,67.5,69.9,301.0,1
1030,2026-09-13,12.7,7.6,98.8,56.8,612.0,0
1016,2026-09-13,6.8,7.5,78.5,29.6,660.0,0
1040,2026-08-29,6.0,6.77,89.5,36.2,517.0,0
1019,2026-09-10,13.8,5.81,60.2,70.8,941.0,0
1018,2026-09-03,4.1,6.96,77.1,35.4,610.0,0
1001,2026-09-13,12.7,5.62,35.5,71.2,354.0,1
1078,2026-09-09,7.5,8.07,67.5,61.9,401.0,0
1047,2026-09-12,8.0,6.44,40.3,57.4,1056.0,1
1066,2026-09-13,5.0,8.32,47.1,58.8,516.0,0
1092,2026-09-13,8.8,6.13,52.2,67.7,184.0,2
1094,2026-09-12,5.2,6.04,83.2,42.3,480.0,0
1038,2026-09-13,1.1,7.15,67.1,60.6,235.0,2
1051,2026-09-09,4.4,8.07,70.6,42.9,783.0,0
1063,2026-09-11,0.6,7.68,66.5,62.5,209.0,2
1004,2026-09-10,14.7,6.29,91.6,69.7,320.0,1
1001,2026-09-10,14.5,6.44,70.1,62.5,601.0,0
1008,2026-09-09,6.2,5.69,75.0,69.1,822.0,0
1029,2026-09-13,11.1,8.78,58.6,49.5,586.0,0
1055,2026-09-04,5.5,6.92,93.0,59.1,348.0,1
1003,2026-09-10,10.2,6.07,94.5,56.4,637.0,0
1032,2026-09-11,12.2,7.14,69.3,55.4,506.0,0
1010,2026-09-13,14.2,5.97,58.3,48.0,827.0,0
1074,2026-09-12,6.3,8.78,37.7,53.5,771.0,1
1083,2026-09-12,11.9,5.87,52.6,43.3,493.0,0
1034,2026-09-06,4.4,6.81,26.7,34.6,756.0,1
1097,2026-09-12,14.9,6.62,51.8,49.5,654.0,0
1087,2026-09-13,0.9,7.25,77.1,69.4,873.0,0
1055,2026-09-06,9.3,8.41,69.0,63.5,747.0,0
1092,2026-09-11,10.1,8.07,100.0,41.2,709.0,0
1032,2026-09-13,10.5,7.73,62.6,53.9,866.0,0
1050,2026-09-03,2.2,7.51,61.0,70.4,603.0,0
1007,2026-09-12,14.1,5.96,91.3,53.3,445.0,0
1093,2026-09-13,3.1,6.78,31.5,38.7,640.0,1
1008,2026-09-11,9.5,6.36,40.4,93.9,529.0,2
1065,2026-09-12,3.7,8.08,83.3,57.5,721.0,0
1057,2026-09-10,5.0,6.45,66.1,42.5,612.0,0
1067,2026-09-03,8.4,7.06,66.6,62.6,681.0,0
1088,2026-09-06,6.5,7.56,51.3,58.7,359.0,1
1087,2026-09-12,2.8,6.25,74.8,36.9,702.0,0
1059,2026-09-12,3.0,6.15,53.8,61.4,343.0,1
1072,2026-09-13,6.6,6.36,71.5,74.8,792.0,0
1054,2026-09-12,11.5,6.61,46.8,56.5,793.0,0
1067,2026-09-04,13.5,6.36,66.4,29.1,670.0,0
1051,2026-09-10,1.7,5.79,100.0,65.1,662.0,0
1097,2026-09-10,6.2,7.47,61.5,69.0,555.0,0
1092,2026-09-13,2.0,8.11,67.4,51.2,479.0,0
1008,2026-09-13,0.7,6.22,65.9,51.3,597.0,0
1034,2026-09-08,10.1,6.67,73.5,93.9,997.0,2
1035,2026-09-08,9.2,5.68,79.4,50.1,646.0,0
1096,2026-09-13,2.9,,75.1,43.2,331.0,1
1088,2026-09-08,3.9,7.55,75.6,60.4,258.0,1
1078,2026-09-10,0.8,6.27,66.4,68.6,312.0,1
1032,2026-09-13,12.6,5.76,72.0,68.0,524.0,0
1046,2026-09-07,14.6,8.02,65.7,23.0,853.0,0
1016,2026-09-12,2.5,6.71,33.8,50.1,395.0,1
1068,2026-09-10,3.9,5.87,100.0,77.3,884.0,0
1037,2026-09-13,13.1,7.41,84.6,64.9,636.0,0
1054,2026-09-10,13.9,6.61,50.4,41.5,697.0,0
1085,2026-09-03,6.6,6.97,74.6,78.6,691.0,0
1014,2026-09-12,1.2,7.19,43.1,74.5,718.0,1
1095,2026-09-10,1.1,7.09,60.1,55.6,518.0,0
1055,2026-09-07,8.8,7.12,40.4,73.2,133.0,2
1048,2026-08-30,6.2,7.93,69.0,90.0,482.0,1
1082,2026-08-26,0.9,6.35,38.4,44.2,422.0,1
1007,2026-09-13,9.0,7.74,77.8,68.3,662.0,0
1074,2026-09-11,0.7,7.08,83.6,89.8,644.0,1
1007,2026-09-13,11.9,7.25,53.5,69.8,546.0,0
1033,2026-09-13,4.9,7.75,73.2,48.7,951.0,0
1023,2026-09-11,1.1,5.59,52.4,63.6,472.0,0
1085,2026-09-05,9.0,8.11,80.2,80.5,155.0,2
1019,2026-09-12,6.3,8.66,56.2,44.8,624.0,0
1019,2026-09-13,14.6,8.69,85.8,59.5,838.0,0
1036,2026-09-10,8.4,6.25,33.8,56.3,657.0,1
1029,2026-09-11,4.5,7.29,49.9,50.5,529.0,0
1060,2026-09-10,10.8,8.76,47.8,63.6,648.0,0
1082,2026-08-28,4.4,6.42,74.1,58.5,968.0,0
1002,2026-09-11,13.6,7.61,81.1,69.7,425.0,0
1001,2026-09-12,5.9,5.9,75.6,77.1,606.0,0
1047,2026-09-13,8.5,6.16,59.8,40.9,734.0,0
1069,2026-09-07,1.2,,14.1,61.0,651.0,2
1020,2026-08-29,6.7,7.51,70.8,59.2,550.0,0
1011,2026-09-07,12.6,6.99,85.8,63.1,515.0,0
1002,2026-09-12,12.2,5.51,100.0,59.8,543.0,0
1067,2026-09-06,3.8,8.72,61.5,45.3,706.0,0
1087,2026-09-13,3.8,5.58,56.7,81.8,695.0,1
1012,2026-09-10,12.4,5.95,76.4,88.2,1019.0,1
1020,2026-08-30,14.0,5.72,64.9,68.2,293.0,1
1005,2026-09-12,1.9,7.59,95.5,69.0,952.0,0
1037,2026-09-09,7.0,8.16,53.8,62.0,559.0,0
1038,2026-09-09,5.4,7.93,65.0,74.5,582.0,0
1094,2026-09-10,13.1,8.55,87.5,23.4,772.0,0
1009,2026-09-12,1.7,5.67,76.2,59.9,770.0,0
1098,2026-09-05,3.6,6.78,93.2,51.4,831.0,0
1053,2026-09-12,11.4,6.64,61.3,62.2,875.0,0
1044,2026-09-12,1.2,6.78,95.3,76.4,592.0,0
1099,2026-09-11,7.6,5.6,36.7,60.3,878.0,1
1086,2026-09-13,6.9,,37.5,54.6,474.0,1
1024,2026-09-12,5.3,6.66,95.6,39.0,539.0,0
1081,2026-08-28,6.2,7.7,70.1,58.4,564.0,0
1074,2026-09-13,8.2,7.46,88.4,70.1,495.0,0
1030,2026-09-10,2.8,5.76,72.0,47.4,612.0,0
1059,2026-09-12,8.8,7.77,69.9,29.9,779.0,0
1087,2026-09-09,12.2,6.19,43.4,94.1,730.0,2
1096,2026-09-09,11.5,7.32,69.5,65.0,477.0,0
1081,2026-08-30,2.7,7.94,97.2,56.7,461.0,0
1081,2026-08-31,2.7,6.07,71.1,80.9,429.0,1
1014,2026-09-13,4.4,8.06,83.6,62.1,618.0,0
1009,2026-09-12,5.7,7.39,83.1,80.0,284.0,1
1040,2026-08-31,6.4,,49.7,78.7,422.0,0
1066,2026-09-10,10.4,7.66,87.1,40.9,508.0,0
1025,2026-09-13,1.3,5.94,63.7,66.9,811.0,0
1073,2026-09-08,1.0,8.48,64.8,85.9,574.0,1
1022,2026-09-10,6.2,7.83,100.0,45.0,801.0,0
1004,2026-09-12,10.6,8.67,81.9,45.2,638.0,0
1026,2026-09-09,3.3,6.68,57.2,47.7,505.0,0
1058,2026-09-12,9.8,7.09,71.3,73.4,513.0,0
1029,2026-09-13,4.3,8.2,70.7,64.3,367.0,1
1098,2026-09-06,13.3,5.94,100.0,31.0,1081.0,0
1087,2026-09-11,13.5,7.3,70.8,65.1,822.0,0
1037,2026-09-11,4.8,7.09,100.0,56.2,721.0,0
1075,2026-09-11,3.8,6.03,44.1,58.3,339.0,1
1070,2026-09-04,6.5,6.77,69.4,47.4,510.0,0
1018,2026-09-05,4.0,8.66,54.7,65.2,405.0,0
1085,2026-09-06,10.2,8.59,60.1,75.8,626.0,0
1042,2026-09-12,12.5,5.81,60.5,50.4,415.0,0
1041,2026-09-13,10.3,5.7,55.8,34.8,466.0,0
1038,2026-09-10,12.5,6.25,100.0,55.5,420.0,0
1034,2026-09-09,6.3,8.7,98.5,71.3,552.0,0
1017,2026-09-10,2.8,5.79,78.1,53.7,614.0,0
1037,2026-09-13,11.2,7.68,60.5,37.5,557.0,0
1025,2026-09-11,5.7,6.03,56.3,71.4,907.0,0
1076,2026-09-09,10.2,7.16,84.8,81.2,762.0,1
1087,2026-09-13,4.4,,76.0,60.3,443.0,0
1086,2026-09-11,1.7,7.4,67.1,35.9,665.0,0
1085,2026-09-07,14.9,5.95,80.8,55.2,460.0,0
1027,2026-09-08,2.8,7.85,87.8,62.3,521.0,0
1057,2026-09-12,14.8,5.95,66.9,47.9,696.0,0
1031,2026-09-03,14.7,7.26,54.3,68.8,733.0,0
1006,2026-09-13,12.0,8.75,43.6,46.4,483.0,1
1091,2026-09-02,10.1,5.85,75.0,60.4,379.0,1
1040,2026-09-02,8.9,8.95,100.0,56.6,618.0,0
1098,2026-09-07,13.1,7.95,47.8,69.2,687.0,0
1012,2026-09-12,4.7,5.81,92.0,59.8,472.0,0
1053,2026-09-13,7.3,6.3,56.5,57.1,763.0,0
1071,2026-09-04,9.5,6.17,60.5,48.0,728.0,0
1010,2026-09-13,6.5,7.51,88.3,60.5,469.0,0
1045,2026-09-09,6.7,7.09,64.9,56.1,826.0,0
1017,2026-09-11,5.3,5.99,75.0,46.9,832.0,0
1026,2026-09-11,8.7,6.45,74.6,62.4,1014.0,0
1085,2026-09-09,12.8,8.57,56.5,65.5,942.0,0
1092,2026-09-11,3.4,7.55,87.9,54.9,419.0,0
1062,2026-09-10,14.0,6.59,68.8,74.0,785.0,0
1046,2026-09-08,10.5,7.65,42.2,64.0,776.0,1
1064,2026-09-12,12.4,7.71,52.2,40.7,530.0,0
1002,2026-09-13,8.6,6.91,7.7,80.1,691.0,2
1054,2026-09-12,11.8,8.57,71.0,71.5,224.0,2
1065,2026-09-13,0.7,6.87,96.1,75.0,219.0,2
1051,2026-09-12,12.4,6.74,49.1,66.0,257.0,1
1053,2026-09-11,1.1,6.66,81.7,24.9,678.0,0
1036,2026-09-12,13.4,7.97,78.6,76.4,687.0,0
1026,2026-09-13,14.9,8.06,55.0,60.9,545.0,0
1029,2026-09-09,4.8,6.87,100.0,65.3,944.0,0
1021,2026-09-13,3.5,6.31,64.5,68.1,797.0,0
1011,2026-09-08,11.6,,100.0,89.0,280.0,1
1040,2026-09-03,4.2,6.78,37.3,51.8,566.0,1
1011,2026-09-09,13.1,6.62,64.6,52.2,412.0,0
1036,2026-09-10,2.0,7.01,67.0,47.2,683.0,0
1059,2026-09-10,2.3,6.95,69.2,44.0,594.0,0
1039,2026-09-13,14.7,6.38,84.3,44.2,423.0,0
1099,2026-09-12,10.3,5.85,100.0,32.2,939.0,0
1054,2026-09-13,12.8,6.32,79.1,66.4,611.0,0
1098,2026-09-08,5.2,8.17,70.5,89.8,517.0,1
1055,2026-09-08,10.3,6.38,48.1,90.8,549.0,2
1024,2026-09-09,9.1,6.21,32.2,47.2,924.0,1
1022,2026-09-11,9.2,7.11,93.4,55.9,782.0,0
1069,2026-09-09,10.4,6.75,59.1,78.5,568.0,0
1056,2026-09-10,8.8,,100.0,66.5,402.0,0
1033,2026-09-11,6.7,6.6,87.4,62.0,433.0,0
1036,2026-09-11,4.5,7.25,76.8,56.1,504.0,0
1020,2026-08-31,11.6,6.99,77.9,77.7,701.0,0
1083,2026-09-13,3.8,6.59,78.1,43.9,751.0,0
1099,2026-09-13,10.5,6.65,56.1,67.2,455.0,0
1081,2026-09-02,3.9,7.62,35.0,65.2,760.0,1
1062,2026-09-12,9.6,6.37,59.0,60.7,418.0,0
1098,2026-09-10,11.3,6.0,69.6,71.8,478.0,0
1073,2026-09-10,3.7,6.42,57.0,60.5,310.0,1
1026,2026-09-10,1.4,7.08,44.3,52.0,304.0,1
1066,2026-09-11,2.4,8.52,55.0,61.4,416.0,0
1073,2026-09-12,9.3,6.33,90.7,36.1,595.0,0
1073,2026-09-11,12.8,6.9,85.0,69.2,401.0,0
1040,2026-09-04,1.2,5.78,73.4,73.0,900.0,0
1017,2026-09-13,11.1,7.17,81.7,50.2,414.0,0
1001,2026-09-13,5.4,7.71,47.4,46.6,637.0,0
1089,2026-09-11,7.4,6.63,54.1,50.7,864.0,0
1061,2026-09-03,14.0,7.83,76.2,59.1,619.0,0
1043,2026-08-30,5.3,6.19,49.9,63.2,527.0,0
1042,2026-09-13,7.2,8.38,72.2,84.2,629.0,1
1025,2026-09-13,0.7,5.54,44.7,82.3,488.0,1
1039,2026-09-12,1.7,7.46,37.0,72.5,400.0,1
1035,2026-09-10,4.2,6.1,84.7,61.8,723.0,0
1003,2026-09-11,0.9,8.25,90.5,46.1,483.0,0
1044,2026-09-13,9.7,6.89,57.4,85.2,787.0,1
1051,2026-09-13,6.7,8.44,39.6,56.3,759.0,1
1094,2026-09-12,8.4,6.39,25.8,64.2,633.0,1
1098,2026-09-11,3.0,7.3,100.0,69.4,794.0,0
1012,2026-09-13,4.8,6.11,72.2,60.9,491.0,0
1019,2026-09-11,10.1,6.16,57.8,77.3,757.0,0
1044,2026-09-10,14.5,6.63,62.7,66.8,756.0,0
1059,2026-09-12,1.2,5.81,31.7,74.8,540.0,1
1049,2026-09-08,13.4,6.31,82.4,66.7,514.0,0
1061,2026-09-04,8.9,,100.0,59.4,666.0,0
1017,2026-09-13,8.7,8.38,54.3,61.1,994.0,0
1074,2026-09-10,7.8,6.46,100.0,59.1,554.0,0
1057,2026-09-13,1.5,9.16,67.7,40.7,510.0,0
1055,2026-09-09,1.8,7.35,100.0,45.0,836.0,0
1047,2026-09-11,9.2,6.28,76.1,71.1,614.0,0
1012,2026-09-10,5.4,7.25,76.1,41.1,773.0,0
1062,2026-09-09,13.8,7.82,100.0,53.9,895.0,0
1080,2026-08-24,6.4,7.88,85.7,44.2,219.0,2
1088,2026-09-10,2.6,6.07,77.5,53.1,592.0,0
1083,2026-09-13,10.9,7.55,31.2,57.7,554.0,1
1008,2026-09-13,4.8,5.63,39.9,53.9,408.0,1
1095,2026-09-12,8.1,5.97,79.2,38.6,216.0,2
1021,2026-09-10,10.6,5.45,99.4,57.2,282.0,1
1081,2026-09-03,13.6,8.77,72.6,45.6,621.0,0
1087,2026-09-11,12.0,7.5,58.2,50.5,493.0,0
1080,2026-08-25,10.3,6.97,33.2,71.1,440.0,1
1070,2026-09-05,10.4,6.58,54.3,74.3,619.0,0
1072,2026-09-11,14.2,6.82,72.6,40.3,462.0,0
1025,2026-09-13,4.8,6.24,52.9,83.5,858.0,1
1082,2026-08-30,0.5,6.17,50.7,52.3,476.0,0
1089,2026-09-12,4.4,,69.0,51.0,901.0,0
1012,2026-09-12,3.7,7.93,99.0,46.6,594.0,0
1015,2026-09-12,10.1,7.74,83.7,60.8,470.0,0
1059,2026-09-12,9.7,5.74,75.7,89.7,455.0,1
1026,2026-09-11,9.1,5.7,73.8,36.9,903.0,0
1026,2026-09-12,0.7,5.64,81.0,29.1,739.0,0
1047,2026-09-13,11.1,6.64,67.8,64.0,448.0,0
1032,2026-09-13,5.2,9.18,61.8,68.5,624.0,0
1010,2026-09-09,10.1,7.46,84.8,60.8,128.0,2
1016,2026-09-13,8.6,7.51,65.5,68.9,334.0,1
1071,2026-09-06,5.5,6.47,46.2,43.0,450.0,0
1017,2026-09-10,2.5,6.81,98.9,45.8,445.0,0
1023,2026-09-12,1.9,5.96,32.6,61.9,843.0,1
1026,2026-09-13,12.6,7.86,100.0,86.4,217.0,2
1085,2026-09-11,13.8,8.6,80.1,68.4,314.0,1
1086,2026-09-13,9.9,5.75,50.6,69.1,690.0,0
1007,2026-09-09,2.0,6.8,70.5,43.9,646.0,0
1014,2026-09-09,6.3,7.48,61.4,66.3,530.0,0
1079,2026-09-07,11.1,7.11,86.2,42.3,1010.0,0
1007,2026-09-11,11.8,7.8,85.8,86.5,723.0,1
1009,2026-09-09,2.2,7.29,79.2,44.8,845.0,0
1048,2026-08-31,0.5,7.55,84.9,48.1,590.0,0
1072,2026-09-13,10.8,5.55,67.7,37.9,491.0,0
1059,2026-09-13,5.7,5.96,100.0,61.3,494.0,0
1087,2026-09-12,4.2,6.31,94.5,60.7,786.0,0
1093,2026-09-13,0.7,5.54,60.5,82.7,755.0,1
1082,2026-08-31,8.3,8.06,86.2,71.6,556.0,0
1095,2026-09-13,12.8,7.47,84.5,48.1,694.0,0
1094,2026-09-11,14.4,5.91,64.8,73.1,793.0,0
1039,2026-09-13,8.7,,63.2,41.3,487.0,0
1099,2026-09-13,8.0,6.31,94.3,49.2,531.0,0
1018,2026-09-07,1.7,6.11,69.7,61.8,689.0,0
1059,2026-09-10,8.5,6.23,75.2,43.0,242.0,2
1017,2026-09-12,6.0,6.63,98.0,76.0,693.0,0
1014,2026-09-11,9.3,6.21,100.0,94.2,375.0,2
1031,2026-09-05,6.1,6.82,59.5,55.6,788.0,0
1024,2026-09-10,4.0,6.27,65.6,50.2,1030.0,0
1099,2026-09-13,1.9,8.8,71.5,58.1,461.0,0
1060,2026-09-11,5.1,5.71,71.9,51.6,330.0,1
1045,2026-09-11,1.9,5.8,77.5,63.9,564.0,0
1098,2026-09-13,3.1,5.87,60.2,40.2,547.0,0
1003,2026-09-12,14.8,7.81,44.7,64.8,732.0,1
1037,2026-09-09,6.9,,100.0,88.7,647.0,1
1043,2026-08-31,8.2,7.61,82.2,30.0,541.0,0
1040,2026-09-06,13.2,7.22,61.6,42.5,618.0,0
1090,2026-09-13,14.9,6.82,78.7,53.3,376.0,1
1055,2026-09-10,8.9,6.84,100.0,68.1,766.0,0
1087,2026-09-13,12.3,6.22,54.2,73.4,924.0,0
1039,2026-09-10,5.2,5.82,74.2,72.1,360.0,1
1015,2026-09-13,4.9,6.12,42.2,34.6,284.0,1
1004,2026-09-13,6.3,6.6,67.6,49.9,520.0,0
1093,2026-09-10,10.3,5.93,82.3,46.5,356.0,1
1086,2026-09-10,10.4,,47.7,59.0,345.0,1
1025,2026-09-11,5.1,9.38,66.3,60.3,320.0,1
1013,2026-09-10,2.4,5.56,86.0,39.5,561.0,0
1082,2026-09-02,9.7,7.27,81.8,53.4,518.0,0
1033,2026-09-13,2.4,7.39,46.8,68.7,675.0,0
1016,2026-09-11,8.9,6.81,77.5,50.6,487.0,0
1042,2026-09-13,10.6,,81.2,57.0,357.0,1
1066,2026-09-12,10.7,5.91,72.2,85.5,597.0,1
1055,2026-09-12,11.4,8.17,91.8,89.9,388.0,1
1099,2026-09-13,13.2,7.27,58.2,27.6,702.0,0
1042,2026-09-13,7.7,7.54,78.2,61.7,267.0,1
1034,2026-09-10,11.1,7.69,46.7,100.0,167.0,2
1030,2026-09-12,9.5,7.37,38.0,67.2,278.0,1
1013,2026-09-12,3.2,5.91,85.6,60.3,516.0,0
1013,2026-09-11,0.9,6.41,70.4,79.7,543.0,0
1018,2026-09-09,4.6,7.61,60.7,63.3,627.0,0
1032,2026-09-10,6.9,6.23,48.7,70.6,487.0,0
1096,2026-09-11,9.4,5.58,86.5,56.8,431.0,0
1099,2026-09-13,12.8,7.11,39.8,63.1,887.0,1
1039,2026-09-11,3.3,6.63,89.9,66.4,834.0,0
1046,2026-09-09,2.3,9.08,79.0,73.0,797.0,0
1029,2026-09-10,14.5,7.26,40.8,53.5,662.0,1
1062,2026-09-10,2.1,5.92,72.5,53.1,678.0,0
1093,2026-09-12,7.4,7.81,100.0,31.1,439.0,0
1062,2026-09-12,9.0,6.02,93.8,54.2,629.0,0
1057,2026-09-09,8.3,6.13,53.4,74.3,412.0,0
1016,2026-09-13,1.7,6.53,84.3,66.9,389.0,1
1056,2026-09-12,1.3,5.57,41.7,45.0,277.0,1
1010,2026-09-10,2.0,6.61,42.6,31.4,681.0,1
1030,2026-09-13,9.0,6.08,68.7,57.9,633.0,0
1025,2026-09-12,8.4,6.22,81.0,73.9,539.0,0
1084,2026-09-08,3.9,6.64,86.2,52.8,513.0,0
1005,2026-09-13,9.7,7.59,86.5,38.3,234.0,2
1065,2026-09-13,12.4,7.9,79.9,51.2,651.0,0
1094,2026-09-13,1.1,6.05,37.7,64.9,537.0,1
1049,2026-09-10,7.7,6.44,68.8,78.6,779.0,0
1003,2026-09-13,10.5,6.44,89.4,56.1,629.0,0
1045,2026-09-13,4.2,6.15,78.9,75.8,741.0,0
1014,2026-09-13,5.0,8.52,73.6,74.2,599.0,0
1030,2026-09-12,9.4,7.12,76.6,42.4,636.0,0
1068,2026-09-11,13.5,5.85,76.3,78.8,786.0,0
1018,2026-09-10,12.2,7.02,30.7,64.4,562.0,1
1062,2026-09-13,9.0,5.8,93.1,41.9,694.0,0
1037,2026-09-10,11.1,7.46,67.8,86.4,511.0,1
1025,2026-09-12,5.8,5.84,84.2,58.1,574.0,0
1048,2026-09-01,9.8,7.63,23.9,30.8,919.0,2
1065,2026-09-13,7.3,7.97,100.0,49.4,728.0,0
1053,2026-09-12,3.3,6.72,46.9,45.7,492.0,0
1079,2026-09-09,10.7,6.83,100.0,49.8,685.0,0
1073,2026-09-12,8.6,8.1,100.0,53.3,344.0,1
1015,2026-09-13,5.7,7.56,43.5,56.1,556.0,1
1049,2026-09-11,13.7,6.14,86.3,55.6,409.0,0
1088,2026-09-12,0.8,6.26,49.7,58.5,690.0,0
1068,2026-09-12,5.1,8.09,57.2,68.8,562.0,0
1012,2026-09-13,1.3,7.73,57.7,48.8,657.0,0
1059,2026-09-11,11.6,7.88,79.0,77.7,755.0,0
1037,2026-09-11,10.7,8.31,76.5,41.6,508.0,0
1061,2026-09-05,5.3,7.48,46.0,69.2,515.0,0
1043,2026-09-01,10.3,8.63,78.8,84.6,593.0,1
1070,2026-09-06,6.2,5.94,65.9,57.3,428.0,0
1039,2026-09-12,11.5,6.52,33.6,62.9,598.0,1
1056,2026-09-11,7.1,7.56,61.3,45.5,608.0,0
1063,2026-09-13,6.5,7.47,100.0,52.3,646.0,0
1046,2026-09-10,14.1,7.56,62.0,83.5,684.0,1
1088,2026-09-13,4.1,,33.3,71.2,279.0,1
1011,2026-09-10,2.2,8.03,86.3,66.3,343.0,1
1062,2026-09-09,9.0,8.31,51.4,30.9,367.0,1
1077,2026-09-10,14.6,5.97,74.3,49.3,619.0,0
1098,2026-09-10,6.0,7.4,66.6,86.1,543.0,1
1025,2026-09-09,1.4,6.39,100.0,66.2,146.0,2
1071,2026-09-07,5.4,6.08,66.6,68.0,989.0,0
1052,2026-09-10,7.8,5.67,47.1,62.6,202.0,2
1004,2026-09-13,2.8,6.63,60.6,50.8,606.0,0
1059,2026-09-12,10.0,7.63,45.4,65.0,713.0,0
1072,2026-09-10,15.0,7.0,65.8,37.0,456.0,0
1020,2026-09-02,7.1,8.21,100.0,35.9,728.0,0
1093,2026-09-13,5.6,8.19,95.0,49.0,398.0,1
1063,2026-09-13,6.3,6.41,100.0,62.9,634.0,0
1054,2026-09-09,2.2,5.69,79.6,36.5,164.0,2
1074,2026-09-11,13.3,7.44,72.9,61.9,835.0,0
1098,2026-09-11,6.5,6.19,50.0,45.1,600.0,0
1057,2026-09-10,6.1,7.39,75.4,47.1,281.0,1
1090,2026-09-10,10.1,8.58,67.4,79.5,726.0,0
1041,2026-09-12,6.9,6.42,85.6,60.6,926.0,0
1003,2026-09-10,9.9,8.72,47.6,46.4,415.0,0
1006,2026-09-13,1.4,5.78,71.1,62.8,558.0,0
1005,2026-09-10,12.3,6.54,38.5,38.0,497.0,1
1005,2026-09-12,14.1,7.7,76.8,65.7,446.0,0
1054,2026-09-10,9.9,6.43,83.5,76.6,425.0,0
1047,2026-09-10,14.3,,37.6,69.9,471.0,1
1087,2026-09-10,2.7,5.56,43.2,92.4,482.0,2
1049,2026-09-12,7.4,7.27,44.1,30.9,529.0,1
1009,2026-09-10,9.2,7.3,66.4,61.9,514.0,0
1099,2026-09-12,8.9,,42.1,39.8,752.0,1
1020,2026-09-03,6.3,6.32,97.6,57.4,734.0,0
1061,2026-09-06,5.4,6.55,78.7,60.0,293.0,1
1035,2026-09-11,2.3,7.81,82.0,94.2,481.0,2
1050,2026-09-04,6.2,5.81,38.2,59.1,850.0,1
1082,2026-09-04,2.9,7.66,95.9,58.8,659.0,0
1062,2026-09-10,11.1,7.83,83.0,75.1,667.0,0
1017,2026-09-13,3.5,8.4,56.4,59.2,648.0,0
1088,2026-09-12,1.3,7.35,39.2,87.5,548.0,1
1003,2026-09-12,8.5,6.23,68.5,70.0,592.0,0
1032,2026-09-11,9.1,7.68,60.7,72.4,519.0,0
1099,2026-09-13,13.1,7.96,61.5,32.0,771.0,0
1013,2026-09-12,8.9,6.28,55.9,89.8,521.0,1
1089,2026-09-12,5.5,7.49,84.4,50.2,577.0,0
1073,2026-09-13,12.1,6.89,18.0,59.9,747.0,2
1068,2026-09-13,8.3,6.27,98.6,50.2,534.0,0
1014,2026-09-10,1.6,6.89,90.0,44.6,586.0,0
1098,2026-09-12,8.7,7.45,74.2,42.0,528.0,0
1011,2026-09-12,13.7,6.21,67.1,61.5,582.0,0
1056,2026-09-13,6.2,8.58,91.7,30.5,535.0,0
1067,2026-09-07,4.8,8.75,69.2,56.4,493.0,0
1092,2026-09-12,2.6,6.7,64.4,75.9,458.0,0
1029,2026-09-12,2.7,5.89,92.8,69.5,566.0,0
1009,2026-09-11,6.8,6.89,100.0,66.5,804.0,0
1067,2026-09-09,9.1,6.76,50.6,46.6,725.0,0
1025,2026-09-10,1.7,8.32,78.5,36.2,284.0,1
1098,2026-09-12,14.1,6.58,48.3,75.6,514.0,0
1076,2026-09-10,11.4,7.22,80.0,53.3,472.0,0
1042,2026-09-10,9.0,7.32,54.4,58.8,288.0,1
1009,2026-09-12,12.5,6.21,94.2,57.0,655.0,0
1079,2026-09-10,1.7,6.51,68.0,70.1,581.0,0
1040,2026-09-07,7.4,6.33,70.9,87.6,1005.0,1
1025,2026-09-11,9.6,6.47,100.0,81.9,533.0,1
1005,2026-09-13,12.5,6.98,55.3,25.0,445.0,0
1011,2026-09-13,11.9,7.92,83.7,55.4,425.0,0
1059,2026-09-09,4.5,6.59,57.3,39.8,510.0,0
1098,2026-09-13,14.1,6.79,93.9,74.1,718.0,0
1088,2026-09-13,2.3,6.79,100.0,60.1,741.0,0
1079,2026-09-11,13.2,6.44,64.7,69.1,1185.0,0
1038,2026-09-11,14.6,6.29,26.1,54.1,359.0,1
1072,2026-09-11,3.1,7.86,56.2,44.4,617.0,0
1005,2026-09-13,11.0,8.25,100.0,47.0,463.0,0
1048,2026-09-03,1.1,7.57,58.2,37.0,670.0,0
1090,2026-09-12,6.4,7.97,100.0,41.0,877.0,0
1018,2026-09-11,8.0,5.66,57.9,37.9,772.0,0
1070,2026-09-08,8.9,6.82,57.4,44.5,358.0,1
1037,2026-09-12,14.1,7.28,85.6,43.6,737.0,0
1060,2026-09-13,10.2,6.76,83.2,65.9,177.0,2
